avg_return,success_rate,avg_length,loss,entropy
-170.78753662109375,0.0,87.40625,3.667393445968628,121.04710388183594
-176.74462890625,0.0,95.09375,4.017343997955322,131.3522186279297
-169.65260314941406,0.0,93.03125,3.800060510635376,128.15367126464844
-137.47933959960938,0.0,91.4375,3.886093854904175,125.70098876953125
-139.72406005859375,0.0,91.28125,3.87962007522583,124.93109893798828
-172.88633728027344,0.0,101.46875,4.281191349029541,138.6656036376953
-137.02151489257812,0.0,95.53125,4.026604652404785,130.27005004882812
-175.94078063964844,0.0,96.46875,3.939098358154297,130.73680114746094
-152.32998657226562,0.0,100.15625,4.083318710327148,135.4083251953125
-121.948486328125,0.0,96.59375,3.9671990871429443,130.4668426513672
-152.46783447265625,0.0,103.875,4.182017803192139,139.4263458251953
-142.96832275390625,0.0,100.5,4.1769490242004395,134.07192993164062
-136.1514129638672,0.0,107.03125,4.295325756072998,142.0762176513672
-149.66702270507812,0.0,101.09375,4.048762321472168,133.37979125976562
-154.97085571289062,0.0,105.125,4.237644672393799,138.81124877929688
-133.27151489257812,0.0,105.53125,4.230062484741211,138.85609436035156
-127.79126739501953,0.0,100.75,4.080328941345215,132.30938720703125
-129.04087829589844,0.0,102.25,4.080945014953613,133.9565887451172
-118.21500396728516,0.0,109.21875,4.373485088348389,142.80345153808594
-113.93016815185547,0.0,105.125,4.220272541046143,138.11962890625
-103.06446838378906,0.0,94.28125,3.8757987022399902,123.61465454101562
-131.59121704101562,0.0,106.5625,4.366200923919678,140.4031982421875
-122.44052124023438,0.0,101.875,4.119847297668457,133.2751922607422
-94.92218017578125,0.0,96.3125,3.9410994052886963,126.37454986572266
-120.22299194335938,0.0,98.0,4.041757106781006,129.29702758789062
-110.97357940673828,0.0,94.03125,3.8072803020477295,124.86018371582031
-107.3746337890625,0.0,98.78125,3.986701726913452,131.3183135986328
-79.92428588867188,0.0,112.34375,5.959482192993164,150.43348693847656
-107.16909790039062,0.0,93.65625,3.8727312088012695,125.60662841796875
-107.91644287109375,0.0,93.1875,3.7990801334381104,124.9021224975586
-96.0411376953125,0.0,90.65625,3.767331123352051,121.63530731201172
-111.93605041503906,0.0,89.4375,3.674927234649658,120.15304565429688
-103.80882263183594,0.0,99.125,4.133282661437988,133.59872436523438
-106.72714233398438,0.0,90.25,3.8475828170776367,121.46114349365234
-101.33517456054688,0.0,88.3125,3.6286869049072266,118.76911163330078
-128.28213500976562,0.0,89.03125,3.617415189743042,118.92001342773438
-106.79766845703125,0.0,91.03125,3.745013952255249,121.6805648803711
-110.64549255371094,0.0,90.375,3.698828935623169,120.88314819335938
-105.64190673828125,0.0,84.21875,3.395962953567505,112.90663146972656
-118.10060119628906,0.0,88.0625,3.642249822616577,118.10112762451172
-104.15910339355469,0.0,90.09375,3.837820291519165,121.06392669677734
-101.47715759277344,0.0,88.125,3.651663303375244,118.3662338256836
-94.90721893310547,0.0,86.84375,3.755481243133545,117.22933197021484
-106.70829772949219,0.0,92.28125,3.82855486869812,123.88407897949219
-105.9017333984375,0.0,87.3125,3.6466774940490723,117.81098937988281
-100.44258117675781,0.0,93.75,4.061553001403809,127.12911987304688
-101.34984588623047,0.0,89.65625,3.723397970199585,121.23680114746094
-107.405517578125,0.0,95.65625,4.047643184661865,128.79730224609375
-101.41999816894531,0.0,85.65625,3.5781924724578857,116.07046508789062
-105.57499694824219,0.0,89.1875,3.753917694091797,120.97962951660156
-97.39767456054688,0.0,83.65625,3.436096668243408,113.2426986694336
-104.94642639160156,0.0,89.59375,3.773653507232666,121.41812896728516
-99.90814208984375,0.0,92.34375,3.8783342838287354,125.5958023071289
-96.396728515625,0.0,92.96875,3.9949159622192383,126.29652404785156
-82.75743865966797,0.0,86.0625,3.685744524002075,117.31199645996094
-112.50102233886719,0.0,93.46875,3.895864725112915,127.10115051269531
-103.340087890625,0.0,88.28125,3.647263765335083,120.63844299316406
-97.04574584960938,0.0,84.96875,3.5696914196014404,115.63076782226562
-101.39505004882812,0.0,89.0625,3.752593994140625,121.57206726074219
-91.0723876953125,0.0,92.53125,4.001162528991699,125.61473083496094
-88.15640258789062,0.0,85.9375,3.63881778717041,117.61211395263672
-98.99910736083984,0.0,85.8125,3.5404412746429443,116.89332580566406
-93.57063293457031,0.0,85.625,3.6098227500915527,116.59201049804688
-91.91676330566406,0.0,94.3125,4.121341705322266,128.7277069091797
-102.69914245605469,0.0,93.53125,3.8672189712524414,126.70166015625
-105.08560180664062,0.0,95.125,4.010103225708008,129.00558471679688
-99.11688232421875,0.0,91.1875,3.819525718688965,123.29011535644531
-90.19962310791016,0.0,89.09375,3.685985565185547,120.86359405517578
-83.63882446289062,0.0,98.34375,4.1882219314575195,133.22628784179688
-87.98016357421875,0.0,102.28125,4.2787580490112305,137.46282958984375
-90.96197509765625,0.0,93.3125,3.779669761657715,125.79610443115234
-88.01840209960938,0.0,100.5,4.156095027923584,134.4491424560547
-89.37833404541016,0.0,95.90625,3.8591384887695312,128.41734313964844
-74.08747100830078,0.0,102.75,4.156630992889404,136.93028259277344
-81.71482849121094,0.0,105.15625,4.330896854400635,139.21275329589844
-70.59174346923828,0.0,109.71875,4.608036994934082,144.3661346435547
-71.62554931640625,0.0,118.25,4.904443740844727,153.94081115722656
-70.42491912841797,0.0,120.71875,4.74013090133667,155.10891723632812
-54.09343719482422,0.0,126.53125,5.033664703369141,160.89857482910156
-61.493141174316406,0.0,132.375,4.995851993560791,165.8502960205078
-73.2587890625,0.0,145.40625,5.636013507843018,179.11343383789062
-57.2556266784668,0.0,143.65625,5.3276214599609375,174.1655731201172
-83.84858703613281,0.0,155.0625,5.857974052429199,186.43421936035156
-53.580055236816406,0.0,178.09375,7.665434837341309,218.02027893066406
-48.89008712768555,0.0,162.1875,6.10386848449707,196.2750244140625
-51.933807373046875,0.0,152.8125,5.647324085235596,183.32449340820312
-71.6766128540039,0.0,188.78125,7.101642608642578,228.1042938232422
-43.57877731323242,0.0,164.5625,5.98581600189209,195.9230499267578
-40.34843063354492,0.0,173.4375,6.150589466094971,206.78131103515625
-38.49003982543945,0.0,184.0,6.561162948608398,221.93833923339844
-42.042205810546875,0.0,160.28125,5.787762641906738,190.69891357421875
-40.9742431640625,0.0,172.625,6.937691688537598,209.19033813476562
-49.95828628540039,0.0,148.53125,5.331340789794922,176.93356323242188
-48.76838302612305,0.0,151.0625,5.58660888671875,182.62509155273438
-38.18119430541992,0.0,154.8125,6.05492639541626,188.47006225585938
-40.32281494140625,0.0,137.875,5.070172309875488,167.0781707763672
-35.46479415893555,0.0,146.59375,5.9058380126953125,180.0106658935547
-37.589935302734375,0.0,132.4375,4.758410930633545,161.20603942871094
-39.835784912109375,0.0,140.6875,5.407339096069336,173.37965393066406
-35.611305236816406,0.0,139.0,5.352128028869629,171.83311462402344
-27.935436248779297,0.0,122.125,4.581839561462402,150.45509338378906
-49.23115539550781,0.0,117.4375,4.626389503479004,144.11532592773438
-40.159786224365234,0.0,119.5625,4.630395412445068,148.30648803710938
-30.365989685058594,0.0,129.375,4.921327590942383,161.6683349609375
-19.499963760375977,0.0,132.9375,5.044338703155518,167.04196166992188
-32.57978820800781,0.0,129.5,4.937674045562744,159.6831817626953
-32.08399963378906,0.0,134.90625,5.167017936706543,164.22557067871094
-25.222192764282227,0.0,138.8125,5.13376522064209,167.82220458984375
-22.973621368408203,0.0,158.5625,6.707353591918945,194.1096649169922
-19.588783264160156,0.0,146.8125,5.333332538604736,175.10972595214844
-14.430931091308594,0.0,157.28125,6.525801181793213,188.00010681152344
-9.3820161819458,0.0,165.53125,5.847620487213135,196.92929077148438
-13.147228240966797,0.0,165.75,6.302505016326904,194.37889099121094
-13.36634349822998,0.0,181.09375,7.0129075050354,213.7720947265625
2.005377769470215,0.0,196.90625,8.5260009765625,234.45616149902344
-6.686781883239746,0.0,188.71875,7.444466590881348,222.73158264160156
6.5584259033203125,0.0,193.625,7.517233371734619,226.80014038085938
