avg_return,success_rate,avg_length,loss,entropy
44.87739562988281,0.0,467.59375,14.962770462036133,464.80828857421875
77.01475524902344,0.0,447.59375,14.800801277160645,452.3390808105469
77.830810546875,0.0,472.65625,15.333135604858398,472.0753479003906
64.71424865722656,0.0,500.0,15.585189819335938,500.7543029785156
57.131126403808594,0.0,452.625,14.868252754211426,443.40496826171875
53.90995407104492,0.0,488.875,15.041921615600586,482.5236511230469
60.68997573852539,0.0,480.3125,15.390308380126953,472.343505859375
51.13254928588867,0.0,467.0,15.151164054870605,463.9563903808594
45.32302474975586,0.0,469.125,15.08858585357666,462.6461181640625
46.24749755859375,0.0,480.34375,15.297318458557129,475.9520263671875
54.07743453979492,0.0,477.53125,15.188860893249512,473.5057373046875
34.492950439453125,0.0,443.0,14.32601261138916,434.1805114746094
38.44963455200195,0.0,416.21875,13.777158737182617,407.0826416015625
26.476276397705078,0.0,424.0,13.524454116821289,406.137939453125
31.731367111206055,0.0,432.9375,14.557326316833496,423.2135925292969
33.2711067199707,0.0,446.03125,14.451606750488281,433.07928466796875
-2.542940139770508,0.0,404.28125,13.383505821228027,386.8059387207031
5.1393232345581055,0.0,423.03125,13.614672660827637,406.38330078125
-12.940486907958984,0.0,416.5625,13.144430160522461,393.9428405761719
20.383840560913086,0.0,438.625,14.002558708190918,422.52593994140625
20.147993087768555,0.0,437.0,13.611284255981445,418.048828125
5.510584831237793,0.0,453.28125,13.802385330200195,431.7602844238281
33.09278106689453,0.0,444.0,14.054339408874512,424.82769775390625
7.280893802642822,0.0,441.0625,13.68588924407959,423.3037109375
29.505104064941406,0.0,442.9375,14.015546798706055,430.3558349609375
20.55630874633789,0.0,460.21875,14.624743461608887,444.3395080566406
15.662351608276367,0.0,464.375,14.216289520263672,445.4106140136719
31.47144317626953,0.0,470.0,14.649803161621094,453.353515625
54.42766571044922,0.0,487.9375,15.053559303283691,477.7604675292969
20.23533058166504,0.0,465.78125,14.395614624023438,452.4739074707031
47.66731262207031,0.0,483.4375,14.788666725158691,476.12359619140625
37.199588775634766,0.0,461.15625,14.741678237915039,456.03094482421875
58.42747497558594,0.0,481.125,14.72770881652832,475.27581787109375
40.5092887878418,0.0,487.625,14.701688766479492,475.80181884765625
42.54456329345703,0.0,459.71875,14.4879732131958,446.8168640136719
31.9786319732666,0.0,456.21875,14.596731185913086,439.81463623046875
43.760597229003906,0.0,443.84375,14.558560371398926,428.8288879394531
45.325904846191406,0.0,458.90625,14.244617462158203,448.4974060058594
50.6314697265625,0.0,477.03125,14.82052993774414,457.7392883300781
24.42439842224121,0.0,435.9375,13.972784042358398,427.73065185546875
61.47945785522461,0.0,476.125,15.112278938293457,464.3388671875
65.95538330078125,0.0,485.4375,15.393196105957031,484.56243896484375
31.515056610107422,0.0,469.125,14.787969589233398,459.3147277832031
35.312721252441406,0.0,410.625,13.744996070861816,397.6727294921875
34.263519287109375,0.0,412.34375,13.317843437194824,397.5089111328125
24.556350708007812,0.0,439.15625,14.203689575195312,425.9163513183594
29.586711883544922,0.0,441.46875,13.661136627197266,423.70880126953125
40.9644775390625,0.0,473.03125,14.906326293945312,459.1855773925781
56.84400939941406,0.0,450.15625,14.263422012329102,441.4656982421875
55.775001525878906,0.0,419.34375,14.061006546020508,410.08306884765625
23.520204544067383,0.0,454.0,14.828423500061035,434.8999328613281
27.636516571044922,0.0,458.65625,14.40868091583252,439.125732421875
41.21089172363281,0.0,465.28125,14.511524200439453,448.8517761230469
21.127120971679688,0.0,442.90625,14.202557563781738,422.3553161621094
44.16856384277344,0.0,468.3125,14.627830505371094,457.25421142578125
43.70905685424805,0.0,442.46875,14.207566261291504,424.8622741699219
38.95094299316406,0.0,454.4375,14.404481887817383,435.30743408203125
28.54854393005371,0.0,461.0625,14.108907699584961,436.16253662109375
56.33807373046875,0.0,448.8125,14.42325210571289,432.8414306640625
18.786996841430664,0.0,421.375,13.28006362915039,394.3946228027344
49.69615936279297,0.0,441.5,14.146588325500488,427.5869140625
46.84149932861328,0.0,468.40625,14.66247844696045,454.7492980957031
49.69196701049805,0.0,475.03125,14.439433097839355,460.7359313964844
25.1622314453125,0.0,442.6875,14.149148941040039,423.57391357421875
45.03376007080078,0.0,459.65625,14.570189476013184,434.6875305175781
44.955501556396484,0.0,451.375,14.47342300415039,432.4111328125
57.479312896728516,0.0,470.8125,14.504985809326172,448.8917541503906
19.719100952148438,0.0,400.5625,13.148200035095215,374.1678771972656
47.01791000366211,0.0,449.5,14.516030311584473,432.0826416015625
49.39663314819336,0.0,417.65625,13.653127670288086,392.8548583984375
35.48907470703125,0.0,422.5,13.790005683898926,399.8709411621094
48.567481994628906,0.0,457.90625,14.683691024780273,430.83135986328125
50.263790130615234,0.0,434.75,13.998178482055664,408.2610168457031
33.143524169921875,0.0,414.625,13.603264808654785,394.9859313964844
24.879833221435547,0.0,362.875,12.113746643066406,337.6410827636719
40.7099494934082,0.0,393.46875,13.34821891784668,368.7414245605469
45.15248107910156,0.0,374.40625,12.218490600585938,350.2798156738281
38.12761306762695,0.0,335.5625,11.142337799072266,312.64019775390625
41.346771240234375,0.0,336.78125,11.826193809509277,318.0790100097656
37.43635559082031,0.0,396.53125,13.315110206604004,369.97698974609375
29.80866050720215,0.0,281.375,10.47753620147705,261.1585693359375
46.56706237792969,0.0,352.6875,13.51712417602539,332.77264404296875
52.61036682128906,0.0,343.46875,12.280609130859375,327.8130187988281
28.962203979492188,0.0,288.15625,10.676528930664062,272.3168029785156
43.26109313964844,0.0,267.53125,10.29748249053955,257.6590576171875
48.29363250732422,0.0,276.40625,10.6726713180542,261.2200622558594
43.45232391357422,0.0,295.78125,11.26606273651123,280.3438720703125
33.93065643310547,0.0,296.59375,10.90688705444336,281.0511779785156
46.09790802001953,0.0,255.625,9.776505470275879,242.51390075683594
36.37607192993164,0.0,255.6875,9.254042625427246,244.685791015625
35.07612228393555,0.0,278.84375,10.933516502380371,262.4705505371094
33.230690002441406,0.0,217.1875,9.250152587890625,200.15931701660156
29.88724136352539,0.0,277.0,10.711864471435547,266.36932373046875
29.94283103942871,0.0,161.53125,6.2592267990112305,147.08200073242188
26.214305877685547,0.0,199.65625,7.805507659912109,185.08172607421875
44.631832122802734,0.0,245.375,9.281763076782227,237.56488037109375
48.40458679199219,0.0,256.875,10.23326587677002,250.39627075195312
39.0743408203125,0.0,226.5625,8.943467140197754,219.9037628173828
44.15397262573242,0.0,278.3125,11.808797836303711,273.336669921875
46.28447723388672,0.0,256.4375,10.39061164855957,253.0117950439453
44.88754653930664,0.0,280.90625,11.16343879699707,280.02996826171875
65.32325744628906,0.0,306.21875,12.739816665649414,311.71844482421875
63.82635498046875,0.0,326.65625,12.782024383544922,334.1019592285156
75.50214385986328,0.0,345.875,13.43964958190918,351.6817932128906
75.14175415039062,0.0,354.53125,13.508952140808105,365.7583923339844
51.59405517578125,0.0,361.78125,13.13498592376709,364.2952575683594
55.449710845947266,0.0,342.625,13.133869171142578,343.72686767578125
38.38332748413086,0.0,395.34375,14.241743087768555,405.9316711425781
56.13170623779297,0.0,386.375,14.084904670715332,393.9693603515625
39.71879959106445,0.0,358.25,13.471061706542969,368.1353454589844
36.21923065185547,0.0,399.5625,14.792818069458008,407.58251953125
43.599910736083984,0.0,370.25,13.742945671081543,379.3837585449219
18.8867130279541,0.0,357.09375,12.733891487121582,361.7248840332031
81.3812255859375,0.0,435.28125,15.893963813781738,462.63397216796875
