avg_return,success_rate,avg_length,loss,entropy
-170.78753662109375,0.0,87.40625,3.697655439376831,121.04710388183594
-175.59800720214844,0.0,95.21875,4.061195373535156,131.51974487304688
-169.57037353515625,0.0,93.03125,3.8314051628112793,128.146240234375
-136.28427124023438,0.0,91.25,3.910250425338745,125.41244506835938
-140.02713012695312,0.0,91.25,3.9072890281677246,124.84290313720703
-180.04452514648438,0.0,100.59375,4.27635383605957,137.39910888671875
-142.06068420410156,0.0,95.21875,4.035494327545166,129.79458618164062
-163.74127197265625,0.0,95.875,3.9766435623168945,129.9054718017578
-156.95469665527344,0.0,102.96875,4.217702865600586,139.17784118652344
-130.47901916503906,0.0,96.125,4.087307929992676,129.738525390625
-157.03936767578125,0.0,102.34375,4.267679691314697,137.35430908203125
-141.72296142578125,0.0,104.78125,4.42990779876709,139.83438110351562
-127.77589416503906,0.0,107.5625,4.293065071105957,142.97560119628906
-162.4874267578125,0.0,111.46875,4.581839084625244,146.9248809814453
-136.87359619140625,0.0,109.40625,4.415513038635254,143.79823303222656
-150.88388061523438,0.0,109.125,4.490365028381348,142.3976287841797
-154.60838317871094,0.0,130.03125,5.331047534942627,168.74867248535156
-151.88510131835938,0.0,117.21875,4.666717052459717,150.3552703857422
-154.90530395507812,0.0,115.5,4.490138530731201,145.96017456054688
-175.01971435546875,0.0,136.78125,5.216495037078857,172.5587615966797
-132.98052978515625,0.0,134.4375,5.339202880859375,169.1038360595703
-129.5157012939453,0.0,118.65625,4.819704055786133,149.5215606689453
-144.56723022460938,0.0,129.28125,5.077690124511719,164.196533203125
-142.24432373046875,0.0,127.5625,4.933464050292969,163.3037109375
-106.67678833007812,0.0,120.5625,4.855634689331055,154.32037353515625
-124.46888732910156,0.0,111.6875,4.378950595855713,142.87225341796875
-112.79653930664062,0.0,116.5625,4.6627397537231445,150.7608642578125
-103.68025970458984,0.0,106.1875,4.279238224029541,137.2464599609375
-93.17041778564453,0.0,104.21875,4.186985969543457,135.48892211914062
-93.8831558227539,0.0,102.4375,4.299306869506836,133.65206909179688
-101.14659881591797,0.0,103.3125,4.236936569213867,135.16795349121094
-98.13562774658203,0.0,94.15625,3.691803455352783,122.94481658935547
-87.72666931152344,0.0,111.15625,5.391359329223633,146.26612854003906
-89.99176025390625,0.0,98.71875,3.910200357437134,128.65145874023438
-88.74945068359375,0.0,96.15625,3.8341846466064453,126.19373321533203
-80.30812072753906,0.0,95.1875,3.946585178375244,125.63385009765625
-97.45652770996094,0.0,105.9375,4.710211277008057,139.48382568359375
-108.19469451904297,0.0,95.09375,3.893061399459839,124.51119232177734
-90.73837280273438,0.0,90.21875,3.7251687049865723,118.6515121459961
-84.19883728027344,0.0,90.53125,3.703826427459717,119.09685516357422
-92.25178527832031,0.0,88.15625,3.5874836444854736,115.07623291015625
-89.95610809326172,0.0,94.28125,3.7757699489593506,123.69070434570312
-73.63313293457031,0.0,89.5,3.7365012168884277,117.34548950195312
-92.65811920166016,0.0,88.90625,3.5959584712982178,116.06492614746094
-93.84617614746094,0.0,95.6875,3.9359066486358643,125.78691864013672
-87.18512725830078,0.0,90.46875,3.7887942790985107,118.8408203125
-85.61750030517578,0.0,90.65625,3.7330379486083984,119.312255859375
-77.40469360351562,0.0,91.375,3.800246000289917,120.20463562011719
-78.38972473144531,0.0,84.53125,3.415572166442871,111.20897674560547
-76.58348083496094,0.0,90.5625,3.781395435333252,118.96208190917969
-82.3005599975586,0.0,87.71875,3.608804941177368,114.95696258544922
-75.49909973144531,0.0,96.15625,3.9664924144744873,125.94184875488281
-78.16326904296875,0.0,92.625,3.782452344894409,121.02230072021484
-79.56074523925781,0.0,85.71875,3.5105879306793213,111.94102478027344
-65.19086456298828,0.0,100.75,4.928956985473633,131.95037841796875
-67.90215301513672,0.0,91.0625,3.737478017807007,119.09989166259766
-66.82726287841797,0.0,90.21875,3.6940276622772217,117.68814849853516
-70.94535827636719,0.0,94.96875,3.9201366901397705,124.50193786621094
-67.82315826416016,0.0,84.21875,3.4290354251861572,109.88984680175781
-69.49317932128906,0.0,85.4375,3.4539835453033447,111.26105499267578
-71.58198547363281,0.0,93.90625,3.8444297313690186,121.54105377197266
-68.09835052490234,0.0,88.15625,3.544747829437256,113.85160064697266
-58.156471252441406,0.0,95.3125,3.821352243423462,123.26097106933594
-58.64021682739258,0.0,92.0,3.6343538761138916,117.78456115722656
-52.5688362121582,0.0,109.03125,4.921079635620117,139.7472381591797
-47.6795539855957,0.0,113.75,5.004756927490234,144.64581298828125
-61.659420013427734,0.0,110.71875,4.746836185455322,139.34153747558594
-43.54345703125,0.0,111.65625,5.130650520324707,140.70864868164062
-51.07586669921875,0.0,110.53125,4.310452461242676,137.67440795898438
-54.087158203125,0.0,110.46875,4.274756908416748,136.88233947753906
-33.57816696166992,0.0,107.25,4.113345146179199,133.2745819091797
-57.07609558105469,0.0,111.84375,4.310027599334717,137.88450622558594
-37.885643005371094,0.0,112.875,4.348696708679199,139.5410919189453
-42.73027801513672,0.0,108.84375,4.200253963470459,133.01597595214844
-61.81081771850586,0.0,123.6875,4.595794200897217,150.78530883789062
-34.03364944458008,0.0,156.28125,6.590982913970947,191.31256103515625
-34.25115966796875,0.0,145.15625,6.271225452423096,176.7138671875
-32.819278717041016,0.0,122.53125,4.445601940155029,145.16323852539062
-30.272802352905273,0.0,140.59375,5.36492395401001,167.70217895507812
-23.342302322387695,0.0,149.875,6.48097562789917,181.5874786376953
-47.50614547729492,0.0,131.96875,4.98796272277832,157.23944091796875
-38.92388916015625,0.0,137.0625,5.562981605529785,163.31280517578125
-18.20884132385254,0.0,188.15625,8.300788879394531,228.63577270507812
-23.173463821411133,0.0,142.3125,5.510229587554932,170.53103637695312
