avg_return,success_rate,avg_length,loss,entropy
-170.78753662109375,0.0,87.40625,3.643184185028076,121.04710388183594
-176.74462890625,0.0,95.09375,3.991075038909912,131.3563995361328
-169.65260314941406,0.0,93.03125,3.7744340896606445,128.16152954101562
-134.28707885742188,0.0,91.59375,3.874107599258423,125.92781829833984
-140.0780792236328,0.0,91.21875,3.8504650592803955,124.86676025390625
-171.6417236328125,0.0,101.25,4.254151344299316,138.42068481445312
-136.8480987548828,0.0,94.9375,3.9720661640167236,129.5341796875
-150.54623413085938,0.0,94.34375,3.9212722778320312,128.3379669189453
-140.3201904296875,0.0,89.375,3.5804738998413086,120.86689758300781
-147.9875946044922,0.0,98.71875,3.9868035316467285,133.46475219726562
-147.06137084960938,0.0,102.9375,4.177327632904053,138.5557861328125
-146.4009246826172,0.0,98.09375,3.881887912750244,131.32766723632812
-119.12455749511719,0.0,102.4375,4.141358375549316,137.19808959960938
-144.92138671875,0.0,100.5625,4.122007846832275,133.56723022460938
-129.7375946044922,0.0,108.3125,4.299285411834717,144.0301971435547
-154.51953125,0.0,106.71875,4.293387413024902,141.19158935546875
-137.20657348632812,0.0,105.34375,4.322352886199951,139.75096130371094
-116.6655044555664,0.0,100.0,3.9228575229644775,132.0194549560547
-153.89117431640625,0.0,108.65625,4.320952892303467,142.7421875
-139.21084594726562,0.0,111.6875,4.325213432312012,146.1918487548828
-151.25762939453125,0.0,112.875,4.378669261932373,146.6453094482422
-149.85748291015625,0.0,115.09375,4.568274021148682,149.2959442138672
-102.9526596069336,0.0,117.9375,5.063633918762207,153.6515655517578
-115.5040283203125,0.0,116.375,4.485054969787598,151.0994873046875
-131.62506103515625,0.0,121.09375,4.82211446762085,157.64573669433594
-121.61682891845703,0.0,110.4375,4.300808429718018,143.93849182128906
-118.44316101074219,0.0,106.125,4.283182144165039,138.48182678222656
-113.36489868164062,0.0,112.25,4.269045352935791,146.67672729492188
-112.4284896850586,0.0,109.125,4.345379829406738,143.94029235839844
-110.23332214355469,0.0,100.5625,4.00050687789917,132.096923828125
-108.79155731201172,0.0,95.34375,3.727067232131958,125.12300109863281
-110.70571899414062,0.0,100.03125,3.9403092861175537,131.86871337890625
-107.8930435180664,0.0,108.28125,4.439683437347412,142.9952850341797
-97.18663024902344,0.0,100.53125,4.036527156829834,132.4521942138672
-101.39753723144531,0.0,106.34375,4.396048545837402,141.25753784179688
-91.06698608398438,0.0,103.0,4.116234302520752,136.79075622558594
-110.62977600097656,0.0,109.625,4.592456340789795,145.38265991210938
-85.06930541992188,0.0,98.65625,3.9517056941986084,131.15188598632812
-104.5318374633789,0.0,103.21875,4.075666904449463,135.81517028808594
-100.6674575805664,0.0,106.1875,4.227934837341309,140.17779541015625
-94.16288757324219,0.0,98.875,3.9403562545776367,130.33482360839844
-76.73477935791016,0.0,97.375,3.9238297939300537,128.10191345214844
-83.37892150878906,0.0,109.15625,4.40210485458374,144.21136474609375
-85.09228515625,0.0,107.3125,4.243659496307373,140.5193634033203
-78.89111328125,0.0,102.5,4.152498722076416,134.17713928222656
-75.17147064208984,0.0,99.21875,3.8674726486206055,129.5594024658203
-89.20700073242188,0.0,101.125,3.9825799465179443,131.9403839111328
-110.10466003417969,0.0,118.25,5.344402313232422,154.18751525878906
-70.30482482910156,0.0,94.46875,3.7893683910369873,123.99745178222656
-95.72212219238281,0.0,101.625,4.01007080078125,132.80764770507812
-87.04756164550781,0.0,98.375,3.958745002746582,129.0653533935547
-85.05989074707031,0.0,89.53125,3.462357759475708,117.69996643066406
-80.35584259033203,0.0,98.84375,3.989698648452759,130.01467895507812
-90.72309875488281,0.0,97.96875,3.8888285160064697,128.33030700683594
-77.17089080810547,0.0,91.8125,3.664062976837158,120.84741973876953
-86.86955261230469,0.0,96.65625,3.860389471054077,127.1765365600586
-74.7454833984375,0.0,88.4375,3.698394298553467,115.83222198486328
-76.15437316894531,0.0,94.46875,3.794658899307251,123.55925750732422
-82.2545166015625,0.0,94.96875,3.77677583694458,124.1468505859375
