avg_return,success_rate,avg_length,loss,entropy
-170.78753662109375,0.0,87.40625,3.703707695007324,121.04710388183594
-175.59800720214844,0.0,95.21875,4.067774295806885,131.5186767578125
-169.57037353515625,0.0,93.03125,3.8378167152404785,128.144287109375
-136.28427124023438,0.0,91.25,3.916515350341797,125.40911865234375
-140.02713012695312,0.0,91.25,3.913560390472412,124.83929443359375
-180.04452514648438,0.0,100.59375,4.283207416534424,137.39407348632812
-144.99551391601562,0.0,95.71875,4.0605244636535645,130.46946716308594
-163.97645568847656,0.0,95.875,3.981192111968994,129.88719177246094
-155.52496337890625,0.0,103.125,4.237976551055908,139.36962890625
-133.20486450195312,0.0,96.09375,4.074129581451416,129.63665771484375
-159.7650604248047,0.0,102.28125,4.258660316467285,137.177001953125
-141.91204833984375,0.0,104.15625,4.3721089363098145,138.89215087890625
-123.10228729248047,0.0,102.15625,4.116175174713135,135.499755859375
-138.40231323242188,0.0,99.53125,3.9336533546447754,130.7368927001953
-133.6143341064453,0.0,108.0,4.3094072341918945,141.8295135498047
-139.23648071289062,0.0,111.8125,4.390193939208984,146.04263305664062
-125.29264068603516,0.0,108.75,4.259772300720215,140.799560546875
-148.6779022216797,0.0,120.1875,4.872215270996094,154.74745178222656
-132.41085815429688,0.0,128.59375,5.310577392578125,164.1136932373047
-123.50545501708984,0.0,121.78125,4.6917948722839355,154.01043701171875
-143.0061798095703,0.0,129.375,5.204331398010254,163.57440185546875
-93.98950958251953,0.0,146.34375,6.103211879730225,185.2019805908203
-154.47640991210938,0.0,123.65625,4.6508469581604,152.90802001953125
-138.99951171875,0.0,137.0,5.529449462890625,171.5695343017578
-119.8570785522461,0.0,133.09375,5.130696773529053,166.24725341796875
-105.90502166748047,0.0,134.21875,5.31367826461792,167.1466827392578
-140.99295043945312,0.0,121.5625,4.646023273468018,150.77781677246094
-107.64639282226562,0.0,136.03125,5.755674362182617,170.1296844482422
-107.1357650756836,0.0,122.90625,4.888462543487549,154.10646057128906
-80.50337219238281,0.0,114.59375,4.390174865722656,142.84857177734375
-76.25942993164062,0.0,119.0,4.759828567504883,149.66429138183594
-97.33068084716797,0.0,116.8125,4.52369499206543,147.1540069580078
-81.23625946044922,0.0,113.28125,4.325503349304199,142.3206024169922
-66.81999206542969,0.0,120.40625,5.358004570007324,152.21266174316406
-86.01097106933594,0.0,126.625,5.113297462463379,161.38938903808594
-95.95002746582031,0.0,117.78125,4.5987467765808105,148.70343017578125
-88.37867736816406,0.0,108.1875,4.20516300201416,136.8069610595703
-66.73329162597656,0.0,120.6875,4.8687357902526855,154.4068603515625
-76.12063598632812,0.0,107.53125,4.319484233856201,136.12649536132812
-73.55079650878906,0.0,109.28125,4.23117208480835,138.71124267578125
-80.1307601928711,0.0,126.84375,5.684187889099121,161.34568786621094
-77.32051849365234,0.0,106.03125,4.098740100860596,134.44906616210938
-80.77735900878906,0.0,116.34375,4.629653453826904,148.14833068847656
-75.28468322753906,0.0,104.59375,4.126725673675537,132.20724487304688
-62.53785705566406,0.0,112.8125,4.4905686378479,142.6743927001953
-54.044883728027344,0.0,110.34375,4.315700531005859,138.8655548095703
-60.19324493408203,0.0,118.84375,4.65924072265625,150.0613555908203
-49.82032775878906,0.0,126.75,5.423708915710449,159.81263732910156
-46.01951599121094,0.0,126.09375,5.292896270751953,157.7618408203125
-57.559043884277344,0.0,111.3125,4.32064962387085,138.01365661621094
-54.95029830932617,0.0,124.9375,4.913207054138184,155.670654296875
-41.39599609375,0.0,111.9375,4.27830171585083,138.56504821777344
